codigo sampler,Matriz,SubMatriz,granulometría - micrometro,grasa - nmr,humedad - determinador halogeno,limite de fluidez  anton paar,viscosidad plastica  anton paar,"('acidez', '135')","('acidez', '154')","('acidez', '155')","('acidez', '160')","('acidez', '179')","('amargor', '135')","('amargor', '154')","('amargor', '155')","('amargor', '160')","('amargor', '179')","('aroma', '135')","('aroma', '154')","('aroma', '155')","('aroma', '160')","('aroma', '179')","('astringencia', '135')","('astringencia', '154')","('astringencia', '155')","('astringencia', '160')","('astringencia', '179')","('dulce', '135')","('dulce', '154')","('dulce', '155')","('dulce', '160')","('dulce', '179')","('velocidad fusion', '135')","('velocidad fusion', '154')","('velocidad fusion', '155')","('velocidad fusion', '160')","('velocidad fusion', '179')",Relev aroma-135,Relev aroma-154,Relev aroma-155,Relev aroma-160,Relev aroma-179,Relev dulce-135,Relev dulce-154,Relev dulce-155,Relev dulce-160,Relev dulce-179,Relev amargor-135,Relev amargor-154,Relev amargor-155,Relev amargor-160,Relev amargor-179,Relev acidez-135,Relev acidez-154,Relev acidez-155,Relev acidez-160,Relev acidez-179,Relev astringencia-135,Relev astringencia-154,Relev astringencia-155,Relev astringencia-160,Relev astringencia-179,Relev velocidad fusion-135,Relev velocidad fusion-154,Relev velocidad fusion-155,Relev velocidad fusion-160,Relev velocidad fusion-179
D05232133,Chocolate,Chocolate blanco / White chocolate,30.0,43.3391,0.46,1.5387,0.6917,0.0,,,,3.0,1.0,,,,0.0,4.0,,,,5.0,0.0,,,,2.0,5.5,,,,4.0,5.5,,,,4.0,0.2122115673897506,0.19230980971289982,0.19230980971289982,0.19230980971289982,0.2108590034715499,0.2386568645884791,0.18432349139882112,0.18432349139882112,0.18432349139882112,0.2083726612150575,0.20904392590207824,0.1889450866688482,0.1889450866688482,0.1889450866688482,0.2241208140913771,0.2230798944435038,0.18550061018459285,0.18550061018459285,0.18550061018459285,0.2204182750027178,0.20346317351494297,0.1828049748198085,0.1828049748198085,0.1828049748198085,0.24812190202563156,0.23918825452777204,0.1757057077657843,0.1757057077657843,0.1757057077657843,0.2336946221748749
D05232653,Chocolate,Chocolate Oscuro / Dark Chocolate,40.0,29.6346,0.09,43.424,10.561,0.0,,,,,3.5,,,,,5.0,,,,,0.0,,,,,5.5,,,,,5.5,,,,,0.20144206579814616,0.19963948355046346,0.19963948355046346,0.19963948355046346,0.19963948355046346,0.2086186621374867,0.19784533446562833,0.19784533446562833,0.19784533446562833,0.19784533446562833,0.20171475573056608,0.19957131106735845,0.19957131106735845,0.19957131106735845,0.19957131106735845,0.20038750203002104,0.19990312449249475,0.19990312449249475,0.19990312449249475,0.19990312449249475,0.20192765289362088,0.19951808677659477,0.19951808677659477,0.19951808677659477,0.19951808677659477,0.20133337285356936,0.19966665678660764,0.19966665678660764,0.19966665678660764,0.19966665678660764
D05232970,Chocolate,Chocolate de Avena,22.0,35.94,0.1,6.9123,1.2838,0.0,,,,1.0,2.0,,,,3.0,5.0,,,,5.0,0.0,,,,3.0,5.0,,,,4.0,5.0,,,,6.0,0.21713585939183958,0.17388030162560636,0.17388030162560636,0.17388030162560636,0.2612232357313413,0.22076205698231366,0.1730789653402351,0.1730789653402351,0.1730789653402351,0.26000104699698107,0.22359015854870345,0.1678317753217381,0.1678317753217381,0.1678317753217381,0.2729145154860823,0.2175613716772904,0.16588653418498375,0.16588653418498375,0.16588653418498375,0.28477902576775826,0.21166981965919318,0.16025687762581345,0.16025687762581345,0.16025687762581345,0.3075595474633665,0.220563930604307,0.17168890669253536,0.17168890669253536,0.17168890669253536,0.26436934931808687
D06221291,Chocolate,Chocolate de Avena,27.0,38.9001,0.38,2.5192,1.6319,,,1.0,0.0,0.0,,,0.0,0.0,0.0,,,5.0,4.0,4.0,,,0.0,0.0,0.0,,,7.0,5.0,4.0,,,6.0,6.0,4.0,0.16881485563925505,0.16881485563925505,0.27042355497003284,0.17138154079369342,0.22056519295776364,0.16221565582122846,0.16221565582122846,0.2912091909727376,0.16588473384607344,0.21847476353873202,0.14801705635591117,0.14801705635591117,0.3345396627635677,0.15579509453339346,0.21363112999121645,0.1439078559715378,0.1439078559715378,0.3463669608733957,0.1492327515296485,0.21658457565388015,0.13157288393555777,0.13157288393555777,0.3786893498828011,0.13948996603576005,0.2186749162103232,0.13502042772561582,0.13502042772561582,0.35586435822606133,0.15320086759574886,0.2208939187269582
D06221669,Chocolate,Chocolate Oscuro / Dark Chocolate,24.0,45.0663,0.18,16.109,0.8075,3.0,,,0.0,3.0,4.0,,,4.0,5.0,5.0,,,5.0,6.0,4.0,,,2.0,1.0,1.0,,,3.5,5.0,4.0,,,7.0,6.5,0.22133400046760007,0.19238553072025666,0.19238553072025666,0.19238562024874875,0.20150931784313778,0.22645256097669936,0.19122954060778005,0.19122954060778005,0.1912435032254709,0.19984485458226978,0.2225531096459212,0.1913321943595404,0.1913321943595404,0.1913600973012022,0.20342240433379571,0.22487256694761862,0.19042794023976475,0.19042794023976475,0.1907173264587837,0.2035542261140681,0.23048017239991742,0.18817250044106063,0.18817250044106063,0.18873563572024796,0.20443919099771338,0.22401115862398177,0.1928951550384061,0.1928951550384061,0.19296264108013436,0.1972358902190717
D06221670,Chocolate,Chocolate Oscuro / Dark Chocolate,40.0,46.5153,0.23,3.0592,0.5699,1.5,,,0.0,3.0,6.5,,,4.0,4.0,6.0,,,4.0,5.0,2.0,,,2.0,4.0,5.0,,,3.5,1.5,6.0,,,7.0,3.0,0.19303868911517078,0.1930139381691881,0.1930139381691881,0.2147892946632151,0.20614413988323804,0.19176166546364987,0.1902271172145027,0.1902271172145027,0.22085043284790126,0.2069336672594436,0.19285184594781196,0.19087295771571408,0.19087295771571408,0.21574833194307477,0.20965390667768516,0.19473392515556853,0.19468561665567077,0.19468561665567077,0.21375932735555883,0.20213551417753106,0.1905770642980375,0.18878514688082937,0.18878514688082937,0.21818655313275112,0.2136660888075526,0.19002042132648886,0.189827069882253,0.189827069882253,0.20927885203944152,0.22104658686956366
D06221761,Chocolate,Chocolate de Avena,23.0,34.2506,0.29,17.698,2.0011,1.0,,,0.0,2.0,4.5,,,2.0,3.0,6.0,,,2.0,5.0,0.0,,,1.0,3.0,5.5,,,5.0,2.5,6.0,,,7.0,4.0,0.23431562134633038,0.17536436356310448,0.17536436356310448,0.21063018058584254,0.20432547094161813,0.22760466924075146,0.17492710726718125,0.17492710726718125,0.21953798199614552,0.2030031342287405,0.2427043251768714,0.1682061681802564,0.1682061681802564,0.22041515107874926,0.20046818738386654,0.24269118444509377,0.1647964889147038,0.1647964889147038,0.2149064874235693,0.21280935030192938,0.254801978957431,0.16137196357271583,0.16137196357271583,0.22151306021866388,0.2009410336784734,0.24599359429192796,0.164855666895433,0.164855666895433,0.22294944614997175,0.20134562576723428
D06222124,Chocolate,Chocolate Oscuro / Dark Chocolate,34.0,30.176,0.23,21.768,4.6896,1.0,,1.0,0.0,,3.0,,2.3333333333333335,3.5,,6.0,,4.333333333333333,4.0,,0.0,,1.6666666666666667,1.0,,6.0,,6.5,3.75,,6.0,,5.666666666666667,6.0,,0.23534819658075745,0.1887929013473733,0.1928271273100034,0.19423887341449256,0.1887929013473733,0.23816888757026825,0.18765327946957858,0.19161334780873146,0.194911205681843,0.18765327946957858,0.22699673828488498,0.18827147974758465,0.19830293576133018,0.19815736645861556,0.18827147974758465,0.23302783976680044,0.18674432158008675,0.2033798260454408,0.19010369102758523,0.18674432158008675,0.23416359975618095,0.18667981069115305,0.19805150901881519,0.19442526984269773,0.18667981069115305,0.23529421510864362,0.1873080199163362,0.19643088061764968,0.19365886444103442,0.1873080199163362
D06222242,Chocolate,Chocolate Oscuro / Dark Chocolate,38.0,30.3402,0.19,5.6688,3.1358,,,,,2.0,,,,,4.0,,,,,5.0,,,,,3.0,,,,,2.0,,,,,4.0,0.19983985594712517,0.19983985594712517,0.19983985594712517,0.19983985594712517,0.20064057621149944,0.19963273028545608,0.19963273028545608,0.19963273028545608,0.19963273028545608,0.20146907885817553,0.1995311863814951,0.1995311863814951,0.1995311863814951,0.1995311863814951,0.20187525447401952,0.1999242806685071,0.1999242806685071,0.1999242806685071,0.1999242806685071,0.20030287732597166,0.19932344719814268,0.19932344719814268,0.19932344719814268,0.19932344719814268,0.20270621120742927,0.19943816659449753,0.19943816659449753,0.19943816659449753,0.19943816659449753,0.2022473336220098
D06222333,Chocolate,Chocolate Oscuro / Dark Chocolate,59.0,33.8338,0.17,3.0028,1.357,,,1.0,0.0,,,,5.0,4.0,,,,4.0,4.0,,,,2.0,1.0,,,,6.0,4.0,,,,6.0,7.0,,0.18623886155913846,0.18623886155913846,0.19541777222306794,0.24586564309951672,0.18623886155913846,0.1815093407771825,0.1815093407771825,0.18601186601351483,0.2694601116549377,0.1815093407771825,0.17563839159433425,0.17563839159433425,0.20510528628198443,0.26797953893501275,0.17563839159433425,0.17120101216856312,0.17120101216856312,0.20752823834625458,0.27886872514805605,0.17120101216856312,0.1600080854788265,0.1600080854788265,0.20313821311377916,0.3168375304497414,0.1600080854788265,0.1856740833955464,0.1856740833955464,0.1979898226612029,0.24498792715215786,0.1856740833955464
D06222334,Chocolate,Chocolate sucedaneo con leche,35.0,35.4515,0.25,0.0058,2.1204,,,0.0,0.0,,3.0,,4.0,2.0,,5.0,,5.0,3.0,,3.0,,,,,6.0,,6.0,5.0,,5.0,,4.0,6.0,,0.20793262746890734,0.19288362073716955,0.2118786543664085,0.19442147669034512,0.19288362073716955,0.21173071486679032,0.1909709953511692,0.2123704711979617,0.19395682323290975,0.1909709953511692,0.2072988173199627,0.1900450561390908,0.2204011181958812,0.19220995220597437,0.1900450561390908,0.19136518681058673,0.19136518681058673,0.23450800870035196,0.19139643086788793,0.19136518681058673,0.22031085235741044,0.19492228691064742,0.19492228691064742,0.19492228691064742,0.19492228691064742,0.2175943025708164,0.18764364317969792,0.2180192949890533,0.18909911608073446,0.18764364317969792
D06230481,Chocolate,Chocolate de Avena,23.0,36.4962,0.19,9.9264,1.0254,0.0,,0.0,0.0,,2.0,,5.0,1.5,,5.0,,5.0,0.0,,2.0,,1.0,0.0,,5.0,,5.0,6.0,,4.5,,5.0,7.0,,0.20027312613615303,0.19537410211328446,0.20878467844526288,0.20019399119201517,0.19537410211328446,0.20432799579381727,0.19584349727581343,0.2033764623801732,0.20060854727438268,0.19584349727581343,0.19775663907305382,0.1958084981441824,0.21120100223313526,0.1994253624054461,0.1958084981441824,0.1988660509793097,0.19524068308091008,0.20953086259696635,0.2011217202619038,0.19524068308091008,0.19569638830878036,0.19357366868816295,0.21674876926416992,0.20040750505072383,0.19357366868816295,0.20058892876420004,0.197779845525634,0.20358637510313854,0.20026500508139333,0.197779845525634
D06230581,Chocolate,Chocolate Oscuro / Dark Chocolate,37.0,41.1744,0.13,5.5228,2.3812,,,1.0,1.0,1.0,,,5.0,5.0,5.0,,,6.0,1.0,4.0,,,5.0,4.0,4.0,,,5.0,3.0,1.0,,,5.0,6.0,2.0,0.17399186340993097,0.17399186340993097,0.17647164100485893,0.2974809958882064,0.17806363628707278,0.16685251151021008,0.16685251151021008,0.17507554242765924,0.32160952584050456,0.16960990871141604,0.16442564065252882,0.16442564065252882,0.16867127949912364,0.3332884685961751,0.16918897059964366,0.1737694974683966,0.1737694974683966,0.17629058105354148,0.28967890466131935,0.18649151934834593,0.1598520824292915,0.1598520824292915,0.16882797964133262,0.3455750093424719,0.1658928461576124,0.1688591830399358,0.1688591830399358,0.1760315855119758,0.3148949153491835,0.17135513305896902
D06231452,Chocolate,Chocolate de Avena,25.0,38.06,0.23,14.529,0.9881,,,,,0.0,,,,,0.0,,,,,4.0,,,,,1.0,,,,,3.0,,,,,3.0,0.1994844227113505,0.1994844227113505,0.1994844227113505,0.1994844227113505,0.20206230915459794,0.1995091512339337,0.1995091512339337,0.1995091512339337,0.1995091512339337,0.20196339506426508,0.19945123632492612,0.19945123632492612,0.19945123632492612,0.19945123632492612,0.20219505470029545,0.1991245321813599,0.1991245321813599,0.1991245321813599,0.1991245321813599,0.20350187127456051,0.19952121962955355,0.19952121962955355,0.19952121962955355,0.19952121962955355,0.2019151214817859,0.19889616810796582,0.19889616810796582,0.19889616810796582,0.19889616810796582,0.20441532756813674
D06232458,Chocolate,Chocolate Oscuro / Dark Chocolate,22.0,36.1484,0.14,13.038,1.01,,,3.0,,2.0,,,5.0,,5.0,,,5.0,,4.0,,,2.0,,4.0,,,5.0,,3.0,,,5.0,,3.0,0.17664171278421156,0.17664171278421156,0.2457161216939131,0.17664171278421156,0.2243587399534522,0.17762386351778833,0.17762386351778833,0.24163459871376322,0.17762386351778833,0.2254938107328718,0.1728701951456978,0.1728701951456978,0.25421378392078675,0.1728701951456978,0.2271756306421199,0.1721683827262081,0.1721683827262081,0.25450721347864297,0.1721683827262081,0.22898763834273256,0.16246059038526633,0.16246059038526633,0.27556675741177056,0.16246059038526633,0.2370514714324305,0.17904604783195185,0.17904604783195185,0.23748937949730822,0.17904604783195185,0.22537247700683619
D06232539,Chocolate,Chocolate de Avena,21.0,34.172,0.07,8.6332,1.1469,0.0,,0.0,0.0,2.0,2.0,,4.0,3.0,4.0,5.0,,5.0,1.0,4.0,1.0,,1.0,1.0,3.0,4.0,,6.0,5.0,4.0,5.0,,5.0,4.0,4.0,0.17783600783408499,0.1457975653394739,0.2403349085402264,0.2023650407862535,0.23366647749996128,0.17398198547519028,0.14212277103906765,0.2589423801230452,0.1971755183106057,0.22777734505209113,0.18180155421619162,0.13199384375706652,0.24106770422592086,0.20959960913578782,0.23553728866503323,0.1646994183316346,0.12694566811725455,0.25252956304520396,0.21409256495818302,0.24173278554772387,0.158096799493818,0.1178802513821244,0.25980935345665146,0.2132382462985117,0.2509753493688944,0.17378094619607581,0.13676683799001518,0.25587338608174237,0.19547906576274887,0.2380997639694177
D07220044,Chocolate,Chocolate Oscuro / Dark Chocolate,14.0,46.2958,0.18,8.0508,1.1827,,,,,3.5,,,,,5.0,,,,,6.0,,,,,4.0,,,,,1.5,,,,,4.0,0.1966989427699929,0.1966989427699929,0.1966989427699929,0.1966989427699929,0.2132042289200283,0.19572815538135935,0.19572815538135935,0.19572815538135935,0.19572815538135935,0.21708737847456258,0.1948098626032429,0.1948098626032429,0.1948098626032429,0.1948098626032429,0.22076054958702834,0.19650045462970697,0.19650045462970697,0.19650045462970697,0.19650045462970697,0.213998181481172,0.19479277475717022,0.19479277475717022,0.19479277475717022,0.19479277475717022,0.22082890097131905,0.1970785035031712,0.1970785035031712,0.1970785035031712,0.1970785035031712,0.21168598598731517
D07220045,Chocolate,Chocolate Oscuro / Dark Chocolate,21.0,36.7887,0.25,16.702,6.1869,,,,,3.0,,,,,5.0,,,,,5.0,,,,,4.0,,,,,2.0,,,,,4.0,0.19943694405530343,0.19943694405530343,0.19943694405530343,0.19943694405530343,0.20225222377878618,0.19945898046927257,0.19945898046927257,0.19945898046927257,0.19945898046927257,0.20216407812290982,0.1993316505384952,0.1993316505384952,0.1993316505384952,0.1993316505384952,0.20267339784601918,0.19794515682483324,0.19794515682483324,0.19794515682483324,0.19794515682483324,0.20821937270066704,0.19884291611882865,0.19884291611882865,0.19884291611882865,0.19884291611882865,0.20462833552468535,0.1987799096888098,0.1987799096888098,0.1987799096888098,0.1987799096888098,0.20488036124476083
D07220047,Chocolate,Chocolate Oscuro / Dark Chocolate,20.0,40.088,0.14,7.8533,0.9467,,,,,3.0,,,,,5.5,,,,,5.0,,,,,4.0,,,,,1.5,,,,,5.0,0.18918638661747955,0.18918638661747955,0.18918638661747955,0.18918638661747955,0.2432544535300817,0.18856709044484968,0.18856709044484968,0.18856709044484968,0.18856709044484968,0.24573163822060132,0.1863833705920191,0.1863833705920191,0.1863833705920191,0.1863833705920191,0.25446651763192357,0.18607618506705378,0.18607618506705378,0.18607618506705378,0.18607618506705378,0.2556952597317849,0.1814560809516211,0.1814560809516211,0.1814560809516211,0.1814560809516211,0.27417567619351557,0.18989311257957978,0.18989311257957978,0.18989311257957978,0.18989311257957978,0.24042754968168095
D07220532,Chocolate,Chocolate de Avena,24.0,40.2947,0.26,3.3305,0.9108,,,,,2.0,,,,,0.0,,,,,5.0,,,,,2.0,,,,,5.0,,,,,4.0,0.19691746286901762,0.19691746286901762,0.19691746286901762,0.19691746286901762,0.2123301485239296,0.19725317186597713,0.19725317186597713,0.19725317186597713,0.19725317186597713,0.21098731253609135,0.19688851813438216,0.19688851813438216,0.19688851813438216,0.19688851813438216,0.2124459274624713,0.19558707571785142,0.19558707571785142,0.19558707571785142,0.19558707571785142,0.21765169712859447,0.19618711489640037,0.19618711489640037,0.19618711489640037,0.19618711489640037,0.21525154041439853,0.19512880710778427,0.19512880710778427,0.19512880710778427,0.19512880710778427,0.21948477156886306
D07220583,Chocolate,Chocolate de Avena,25.0,41.0897,0.23,5.5858,1.0363,,,,,1.0,,,,,0.0,,,,,5.0,,,,,0.0,,,,,5.0,,,,,4.0,0.19946436083290106,0.19946436083290106,0.19946436083290106,0.19946436083290106,0.20214255666839587,0.19955025647253605,0.19955025647253605,0.19955025647253605,0.19955025647253605,0.2017989741098559,0.19953619741727974,0.19953619741727974,0.19953619741727974,0.19953619741727974,0.20185521033088105,0.19931297322853717,0.19931297322853717,0.19931297322853717,0.19931297322853717,0.2027481070858513,0.1995512352770983,0.1995512352770983,0.1995512352770983,0.1995512352770983,0.20179505889160682,0.19866775199333928,0.19866775199333928,0.19866775199333928,0.19866775199333928,0.20532899202664287
D07220686,Chocolate,Chocolate Oscuro / Dark Chocolate,25.0,29.5591,0.22,69.385,12.039,,,,,3.5,,,,,5.0,,,,,5.0,,,,,4.0,,,,,1.5,,,,,4.0,0.19999296779589557,0.19999296779589557,0.19999296779589557,0.19999296779589557,0.2000281288164178,0.1999988295730949,0.1999988295730949,0.1999988295730949,0.1999988295730949,0.20000468170762045,0.19999868129744627,0.19999868129744627,0.19999868129744627,0.19999868129744627,0.20000527481021488,0.19987636400508554,0.19987636400508554,0.19987636400508554,0.19987636400508554,0.20049454397965785,0.19926061369624154,0.19926061369624154,0.19926061369624154,0.19926061369624154,0.20295754521503387,0.19999806326430475,0.19999806326430475,0.19999806326430475,0.19999806326430475,0.200007746942781
D07220687,Chocolate,Chocolate Oscuro / Dark Chocolate,23.0,44.2743,0.19,5.2395,1.5145,,,,,3.5,,,,,5.0,,,,,5.0,,,,,4.0,,,,,1.5,,,,,4.0,0.19883191606779135,0.19883191606779135,0.19883191606779135,0.19883191606779135,0.20467233572883464,0.19868247032491462,0.19868247032491462,0.19868247032491462,0.19868247032491462,0.20527011870034143,0.19824938477495999,0.19824938477495999,0.19824938477495999,0.19824938477495999,0.20700246090016,0.19842815924988486,0.19842815924988486,0.19842815924988486,0.19842815924988486,0.20628736300046058,0.19764744620085337,0.19764744620085337,0.19764744620085337,0.19764744620085337,0.2094102151965866,0.19954107951264885,0.19954107951264885,0.19954107951264885,0.19954107951264885,0.20183568194940466
D07220688,Chocolate,Chocolate Oscuro / Dark Chocolate,24.0,34.2777,0.29,8.0486,1.2717,,,,,4.0,,,,,5.0,,,,,5.0,,,,,4.0,,,,,2.0,,,,,4.0,0.19279948212442172,0.19279948212442172,0.19279948212442172,0.19279948212442172,0.22880207150231313,0.19311639854715038,0.19311639854715038,0.19311639854715038,0.19311639854715038,0.22753440581139844,0.1917940732807808,0.1917940732807808,0.1917940732807808,0.1917940732807808,0.23282370687687678,0.18860412841070284,0.18860412841070284,0.18860412841070284,0.18860412841070284,0.24558348635718855,0.18968186033810458,0.18968186033810458,0.18968186033810458,0.18968186033810458,0.24127255864758174,0.19047791321047702,0.19047791321047702,0.19047791321047702,0.19047791321047702,0.23808834715809182
D07220689,Chocolate,Chocolate Oscuro / Dark Chocolate,23.0,34.9675,0.25,32.153,3.2311,,,,,3.0,,,,,4.0,,,,,6.0,,,,,3.5,,,,,2.0,,,,,4.0,0.19888366500343874,0.19888366500343874,0.19888366500343874,0.19888366500343874,0.2044653399862451,0.1987608604112003,0.1987608604112003,0.1987608604112003,0.1987608604112003,0.20495655835519883,0.19853148534224296,0.19853148534224296,0.19853148534224296,0.19853148534224296,0.2058740586310281,0.19706657319519144,0.19706657319519144,0.19706657319519144,0.19706657319519144,0.21173370721923426,0.198201156115879,0.198201156115879,0.198201156115879,0.198201156115879,0.2071953755364841,0.19814410277249517,0.19814410277249517,0.19814410277249517,0.19814410277249517,0.20742358891001925
D07221136,Chocolate,Chocolate de Avena,35.0,43.5381,0.26,2.9776,0.9653,0.0,,1.0,0.0,,4.0,,6.0,1.0,,6.0,,4.0,2.0,,0.0,,5.0,1.0,,5.0,,5.0,0.0,,5.0,,5.0,4.0,,0.19462208563214917,0.1925530667690466,0.22673726052231122,0.19353452030744633,0.1925530667690466,0.19740727882915807,0.19197386351273202,0.22480793714747485,0.1938370569979031,0.19197386351273202,0.1917505354079398,0.1895341004462109,0.23916787190055683,0.1900133917990815,0.1895341004462109,0.1911548379421757,0.18678071197348708,0.2484667000834705,0.18681703802737956,0.18678071197348708,0.19075686605254022,0.18871846053221608,0.24305666937882556,0.18874954350420195,0.18871846053221608,0.1973326503027381,0.1887797278768357,0.23609194502705086,0.18901594891653956,0.1887797278768357
D07221137,Chocolate,Chocolate Oscuro / Dark Chocolate,35.0,39.8311,0.25,6.0176,1.1803,,,1.0,0.0,,,,7.0,3.0,,,,4.0,3.0,,,,5.0,2.0,,,,3.0,2.0,,,,6.0,4.0,,0.19507727438661587,0.19507727438661587,0.2185874603908127,0.19618071644933974,0.19507727438661587,0.19468747522066449,0.19468747522066449,0.21890743887820818,0.19703013545979833,0.19468747522066449,0.1928246847225765,0.1928246847225765,0.22754731201221973,0.19397863382005068,0.1928246847225765,0.1908140308595488,0.1908140308595488,0.23671131874633858,0.19084658867501514,0.1908140308595488,0.1928602228878932,0.1928602228878932,0.22839712852575955,0.19302220281056098,0.1928602228878932,0.1928686532477553,0.1928686532477553,0.22760693023294637,0.19378711002378773,0.1928686532477553
D07221638,Chocolate,Chocolate Oscuro / Dark Chocolate,24.0,35.9744,0.25,18.788,0.7676,,,1.0,0.0,2.5,,,5.0,3.0,5.0,,,4.0,3.0,5.0,,,1.0,2.0,4.0,,,5.0,4.0,1.5,,,5.0,6.0,4.0,0.19085489833934585,0.19085489833934585,0.19762128066984053,0.22061122700629784,0.20005769564516993,0.188571926010721,0.188571926010721,0.2030103866568557,0.22259344443806522,0.19725231688363717,0.18818259438937002,0.18818259438937002,0.19940383298707387,0.2258570921124553,0.19837388612173076,0.18602757492991434,0.18602757492991434,0.1967195344077739,0.2294186009225007,0.2018067148098966,0.18537722189244135,0.18537722189244135,0.19737741709784715,0.23520763814654108,0.19666050097072904,0.18646954831925477,0.18646954831925477,0.20537846930874784,0.2221715511886779,0.19951088286406485
